timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-21T22:47:52,nqueens,4c66c4b3-a61d-40a4-9369-8b57ec889a5c,33.42597254202701,1.5267021149087914e-05,4.567412699777828e-07,1.7008888888888891,0.0101999999999999,3.0,4.037878390826986e-05,1.4960797395877304e-08,2.3864369723402583e-05,6.425811442906833e-05,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
2024-08-21T22:48:48,nqueens,ce4087fa-c3e3-47f9-8c76-9e0773b0c723,55.250736332993256,2.4788944581836336e-05,4.486627007545146e-07,0.456,0.0,3.0,6.541103472650036e-05,1.565806072401675e-08,3.890871239498664e-05,0.0001043354051822,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
2024-08-21T22:50:37,nqueens,18cb7498-772e-4809-b346-276b09321090,108.75055054199764,5.045200117195031e-05,4.639240989632194e-07,2.938,0.027,3.0,0.0001328309836728,4.8466278651889296e-08,7.947045333504017e-05,0.0002123499032865,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
2024-08-21T22:51:55,nqueens,dce8c9b1-814a-441a-b375-cabc2496f3c2,77.18583212498925,3.5578277957302713e-05,4.609431158258394e-07,0.0439,0.005400000000000001,3.0,9.16547365770904e-05,2.5619746503570542e-08,5.806680350831205e-05,0.000149747159831906,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
