timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-21T21:18:59,nqueens,f215a11f-89c3-4566-8fe5-600e670bd92b,170.79139037500136,8.648556351969783e-05,5.063812837977615e-07,0.0309,0.0009,3.0,0.0002473169171937,3.3021260340521014e-08,0.0001166633934749,0.000364013331929,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
2024-08-21T21:24:08,nqueens,2b1081c3-b72c-494f-bc20-8226c8aa5270,307.86701258301036,0.0001569642095167,5.098441960371533e-07,0.0436,0.0062,3.0,0.000449752755475,6.410446984855096e-08,0.0002108375033326,0.0006606543632775,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
2024-08-21T22:23:14,nqueens,2fdb1eb9-1b71-45b1-890c-a8388098f98a,647.5356018750172,0.0003307228093878,5.107407352277956e-07,0.0632,0.0009,3.0,0.0009184639408099,1.062903771184162e-07,0.0004734252289892,0.0013919954601762,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
2024-08-21T22:37:20,nqueens,33e33f31-de1f-43c7-a40b-a12afed1f7b4,433.05115133401705,0.0002244606877404912,5.183237293078162e-07,0.0523,0.0,3.0,0.0006522012646958798,6.398185946048654e-07,0.00029190251906691025,0.0009447436023573952,United Kingdom,GBR,,,,macOS-14.6.1-arm64-arm-64bit,3.12.4,2.6.0,8,Apple M1,1,Apple M1,,,8.0,machine,N,1.0
